Customer_ID,Age,Gender,Marital_Status,Education,Employment_Type,Job_Experience,Annual_Income,Monthly_Income,Credit_Score,Loan_Amount,Loan_Term,Interest_Rate,EMI,Existing_Loans,Debt_To_Income_Ratio,Number_of_Dependents,Savings_Balance,Current_Balance,Home_Ownership,Loan_Purpose,Previous_Defaults,Loan_Status,Default
10157,43,Female,Divorced,High School,Salaried,10,66762.81,5563.57,769,28698.78,48,0.0757,694.84,0,0.1249,1,0.0,1828.61,Rent,Personal,0,Approved,No
10158,59,Male,Married,Bachelor,Salaried,17,79032.33,6586.03,777,16579.0,24,0.0762,746.95,1,0.1643,0,31947.66,8167.83,Mortgage,Personal,0,Approved,No
10159,65,Male,Single,Bachelor,Salaried,44,189581.3,15798.44,742,762541.48,12,0.0527,65373.64,4,1.5,1,30154.59,11027.5,Rent,Home,0,Approved,No
10160,35,Female,Single,Master,Unemployed,0,11995.03,999.59,447,38839.32,48,0.2231,1230.22,0,1.2307,3,9005.84,6195.14,Mortgage,Home,0,Defaulted,Yes
10161,63,Male,Married,Master,Unemployed,0,7033.67,586.14,544,4188.41,36,0.1951,154.61,2,0.9158,0,4662.19,4251.1,Own,Education,0,Defaulted,Yes
10162,49,Male,Divorced,Bachelor,Salaried,19,188053.43,15671.12,714,104573.75,36,0.1012,3380.2,0,0.2157,0,18179.55,9446.72,Rent,Personal,0,Approved,No
10163,56,Female,Divorced,Bachelor,Unemployed,0,9019.08,751.59,594,5932.79,60,0.1233,132.96,1,0.4138,2,2344.01,1791.74,Own,Business,0,Defaulted,Yes
10164,33,Male,Married,Bachelor,Salaried,10,146403.68,12200.31,590,552719.51,36,0.1611,19462.01,0,1.5,0,51091.29,17065.05,Rent,Home,0,Defaulted,Yes
10165,52,Female,Married,Bachelor,Salaried,22,158706.88,13225.57,669,319002.79,36,0.1262,10690.17,0,0.8083,0,0.0,2272.25,Rent,Business,1,Defaulted,Yes
10166,27,Female,Single,Master,Self-Employed,5,157211.35,13100.95,502,391902.64,24,0.1824,19610.86,0,1.4969,0,8243.9,4770.89,Own,Home,1,Defaulted,Yes
10167,42,Male,Married,Master,Salaried,11,115603.25,9633.6,665,177061.33,60,0.1441,4157.64,0,0.4316,3,0.0,2136.18,Rent,Business,0,Pending,No
10168,48,Female,Married,Master,Salaried,12,129042.52,10753.54,753,469713.99,24,0.0765,21168.99,2,1.5,3,38502.57,16301.93,Own,Home,0,Approved,No
10169,22,Male,Married,High School,Salaried,0,73012.99,6084.42,517,15245.65,36,0.1944,562.24,2,0.2028,0,29001.0,10107.63,Rent,Education,1,Approved,No
10170,62,Male,Married,Master,Salaried,12,113595.0,9466.25,583,332725.48,48,0.1515,9285.32,0,0.9809,1,11032.94,6310.35,Mortgage,Home,0,Defaulted,Yes
10171,65,Female,Married,Master,Salaried,15,147419.52,12284.96,722,86030.09,48,0.0909,2144.54,2,0.2084,0,45947.97,7994.69,Rent,Auto,0,Approved,No
10172,26,Female,Divorced,Bachelor,Salaried,0,86336.91,7194.74,621,328824.83,36,0.128,11047.76,0,1.5,2,4270.78,2594.42,Mortgage,Home,0,Defaulted,Yes
10173,48,Female,Single,Bachelor,Self-Employed,23,128506.06,10708.84,708,23987.7,48,0.0907,597.73,0,0.0558,0,6806.74,4064.19,Mortgage,Education,0,Approved,No
10174,48,Male,Married,Master,Salaried,11,75016.09,6251.34,596,98789.01,48,0.1453,2725.89,0,0.436,0,28538.03,13819.75,Mortgage,Business,0,Approved,No
10175,64,Female,Married,Bachelor,Salaried,8,127930.81,10660.9,783,91022.99,48,0.0787,2216.59,0,0.2079,2,40994.41,11264.39,Mortgage,Personal,0,Approved,No
10176,64,Male,Married,PhD,Self-Employed,12,154595.08,12882.92,624,56877.18,36,0.1442,1955.55,0,0.1518,0,51728.01,26289.07,Rent,Auto,0,Pending,No
10177,40,Female,Married,Bachelor,Student,0,7276.65,606.39,641,3000.0,36,0.1217,99.89,3,1.2168,0,2199.21,2317.91,Mortgage,Education,0,Defaulted,Yes
10178,50,Male,Single,Bachelor,Salaried,12,111617.79,9301.48,753,69256.75,12,0.0613,5964.82,1,0.6762,2,0.0,1107.93,Own,Auto,0,Approved,No
10179,31,Female,Single,Master,Salaried,7,65079.36,5423.28,667,237194.93,36,0.1406,8113.67,0,1.4961,2,4465.55,2714.43,Mortgage,Home,0,Defaulted,Yes
10180,48,Male,Single,Bachelor,Self-Employed,17,171850.54,14320.88,639,559908.62,12,0.1538,50636.86,1,1.5,2,0.0,1186.08,Mortgage,Home,0,Defaulted,Yes
10181,45,Male,Single,Master,Salaried,23,146179.19,12181.6,762,51853.66,60,0.0774,1044.96,1,0.1103,3,27017.42,9117.95,Mortgage,Education,0,Approved,No
10182,59,Male,Married,Bachelor,Salaried,17,179266.1,14938.84,670,158793.37,48,0.1438,4369.59,0,0.2925,1,33869.52,16567.55,Rent,Education,0,Approved,No
10183,53,Female,Single,Bachelor,Salaried,26,180196.78,15016.4,732,169880.35,36,0.0925,5421.94,1,0.3789,0,15119.24,7224.86,Mortgage,Business,0,Approved,No
10184,21,Female,Married,High School,Salaried,0,52432.44,4369.37,724,15832.06,24,0.1087,736.94,1,0.2295,0,7630.71,937.03,Mortgage,Education,0,Approved,No
10185,47,Female,Single,Bachelor,Salaried,8,129319.29,10776.61,617,167592.28,36,0.1465,5780.96,0,0.5364,0,0.0,1640.95,Rent,Business,1,Defaulted,Yes
10186,33,Male,Married,Bachelor,Salaried,0,111994.24,9332.85,615,71215.73,24,0.1661,3507.74,4,0.4708,0,31987.5,16632.62,Rent,Auto,0,Approved,No
10187,61,Male,Married,Master,Salaried,6,93149.92,7762.49,664,92667.18,36,0.1308,3125.9,1,0.4421,1,5783.55,3497.64,Mortgage,Business,0,Approved,No
10188,23,Male,Single,Bachelor,Salaried,0,64132.21,5344.35,675,21026.87,24,0.0929,963.41,0,0.1803,0,24375.87,12236.1,Own,Personal,0,Approved,No
10189,59,Female,Married,Bachelor,Self-Employed,14,115177.67,9598.14,559,410284.05,36,0.1925,15091.29,0,1.5,1,36027.55,20547.53,Mortgage,Home,0,Defaulted,Yes
10190,26,Male,Married,High School,Self-Employed,1,54052.84,4504.4,657,238329.16,36,0.1451,8204.69,1,1.5,0,13067.07,3301.41,Rent,Home,0,Defaulted,Yes
10191,28,Female,Single,Bachelor,Salaried,7,101085.18,8423.76,615,480394.7,60,0.1555,11567.71,1,1.4031,0,15746.83,9692.84,Rent,Home,1,Defaulted,Yes
10192,47,Female,Married,PhD,Salaried,7,167835.6,13986.3,652,572132.01,36,0.1415,19595.82,0,1.4011,2,0.0,1594.16,Own,Home,0,Defaulted,Yes
10193,29,Female,Single,Bachelor,Self-Employed,3,111572.3,9297.69,618,106731.19,24,0.1303,5075.7,0,0.5459,0,46986.06,7232.21,Rent,Business,1,Approved,No
10194,57,Female,Single,Bachelor,Salaried,36,165541.92,13795.16,608,77486.13,36,0.152,2693.68,2,0.2154,0,67489.58,23611.36,Mortgage,Personal,0,Approved,No
10195,53,Female,Married,Bachelor,Unemployed,0,2109.71,175.81,566,3000.0,36,0.2176,114.2,0,0.2284,4,3253.37,4097.62,Rent,Personal,0,Approved,No
10196,62,Female,Single,High School,Salaried,40,178840.17,14903.35,651,38002.85,36,0.1691,1353.2,4,0.1517,2,77282.15,23875.84,Mortgage,Education,0,Approved,No
10197,64,Male,Married,Bachelor,Salaried,16,142957.02,11913.08,725,112625.47,36,0.1161,3719.83,0,0.3122,1,61038.05,25558.33,Mortgage,Auto,0,Approved,No
10198,44,Female,Single,Bachelor,Salaried,20,93080.01,7756.67,658,26369.28,60,0.129,598.63,0,0.0772,1,19156.55,5977.04,Mortgage,Education,1,Approved,No
10199,35,Male,Single,Bachelor,Self-Employed,13,60374.5,5031.21,752,15466.79,36,0.073,479.69,0,0.0953,1,2094.85,2838.69,Rent,Personal,0,Approved,No
10200,52,Male,Married,Master,Salaried,28,172945.33,14412.11,669,65230.39,24,0.157,3184.54,1,0.2303,0,831.33,2067.91,Rent,Auto,0,Approved,No
10201,52,Male,Married,Master,Self-Employed,8,82427.1,6868.92,591,44149.92,48,0.1297,1183.77,1,0.207,0,15504.29,3793.07,Mortgage,Auto,1,Approved,No
10202,44,Male,Married,Master,Salaried,14,217904.78,18158.73,641,148127.85,60,0.1379,3430.57,0,0.1889,1,66957.06,27920.4,Rent,Personal,0,Approved,No
10203,61,Male,Single,Master,Salaried,21,143127.41,11927.28,744,641243.94,36,0.0546,19351.37,1,1.5,0,17433.85,5064.33,Rent,Home,0,Approved,No
10204,69,Male,Married,PhD,Salaried,32,343614.84,28634.57,777,172871.38,60,0.0794,3500.25,3,0.1559,0,35995.29,16930.21,Rent,Personal,0,Approved,No
10205,69,Female,Divorced,Bachelor,Salaried,12,128536.8,10711.4,718,19485.36,60,0.1195,432.95,0,0.0404,0,0.0,647.02,Rent,Auto,0,Approved,No
10206,32,Male,Married,High School,Salaried,9,82550.3,6879.19,752,66439.98,24,0.0531,2924.05,0,0.4251,0,28496.4,7049.73,Rent,Auto,0,Approved,No
10207,59,Female,Married,Bachelor,Salaried,30,169956.97,14163.08,693,134189.94,48,0.1099,3467.56,0,0.2448,3,0.0,1307.66,Rent,Personal,0,Approved,No
10208,22,Male,Married,Master,Salaried,1,127886.8,10657.23,723,491114.41,36,0.1182,16269.84,4,1.5,0,53467.46,26332.38,Mortgage,Home,0,Approved,No
10209,23,Female,Single,High School,Salaried,1,52644.39,4387.03,687,37062.35,60,0.0977,783.28,0,0.1785,0,1621.62,2188.01,Mortgage,Education,0,Approved,No
10210,69,Female,Single,High School,Self-Employed,5,52656.43,4388.04,524,115407.31,48,0.2078,3560.03,0,0.8113,1,19240.5,9679.51,Rent,Home,2,Defaulted,Yes
10211,57,Female,Single,High School,Self-Employed,10,95090.88,7924.24,649,47314.89,36,0.1502,1640.65,0,0.207,1,30891.24,16963.81,Mortgage,Personal,0,Approved,No
10212,69,Female,Divorced,Bachelor,Salaried,22,135180.39,11265.03,624,466263.02,12,0.1212,41453.08,0,1.5,1,56050.47,16551.52,Rent,Home,0,Defaulted,Yes
10213,37,Male,Single,Bachelor,Salaried,6,99327.45,8277.29,627,86119.63,36,0.1241,2877.3,0,0.3476,1,17764.06,9773.06,Rent,Business,0,Approved,No
10214,69,Female,Married,Bachelor,Salaried,19,127380.7,10615.06,811,29967.08,12,0.0584,2576.96,0,0.2428,1,15419.54,7962.99,Mortgage,Auto,0,Approved,No
10215,22,Male,Single,High School,Salaried,1,66325.93,5527.16,634,296327.51,36,0.152,10301.34,0,1.5,2,0.0,542.42,Mortgage,Home,1,Defaulted,Yes
10216,22,Male,Married,Bachelor,Salaried,0,77981.55,6498.46,655,60011.2,36,0.1474,2072.68,0,0.3189,0,31135.36,4758.83,Rent,Education,0,Approved,No
10217,48,Female,Single,Bachelor,Salaried,11,104844.14,8737.01,574,395072.86,36,0.1804,14290.76,0,1.5,0,17902.97,8905.66,Rent,Home,1,Defaulted,Yes
10218,43,Male,Married,Bachelor,Unemployed,0,4578.25,381.52,524,3664.19,48,0.229,117.24,0,0.2345,4,5058.85,3693.77,Rent,Education,0,Defaulted,Yes
10219,57,Female,Single,Bachelor,Self-Employed,29,228669.76,19055.81,608,140294.34,60,0.1237,3147.06,1,0.1838,0,8647.87,6462.28,Rent,Education,0,Approved,No
10220,52,Female,Divorced,Bachelor,Salaried,24,200386.02,16698.84,700,90241.88,24,0.1083,4198.86,4,0.3228,0,24887.25,8836.17,Own,Personal,0,Approved,No
10221,53,Male,Married,Bachelor,Self-Employed,30,153696.45,12808.04,805,129158.82,24,0.0771,5824.44,0,0.4547,0,19931.15,4190.31,Rent,Personal,0,Approved,No
10222,21,Male,Married,Bachelor,Salaried,0,86978.96,7248.25,581,365523.22,36,0.1259,12243.86,1,1.5,0,18502.84,4654.64,Rent,Home,0,Defaulted,Yes
10223,39,Male,Single,Bachelor,Salaried,1,78632.82,6552.74,672,44471.18,60,0.1141,976.03,1,0.205,0,3451.09,2733.88,Mortgage,Auto,0,Approved,No
10224,22,Female,Single,Master,Self-Employed,1,70323.07,5860.26,567,50130.43,24,0.2181,2595.97,1,0.4801,0,3008.21,2937.64,Own,Auto,1,Approved,No
10225,64,Female,Divorced,High School,Salaried,40,113883.79,9490.32,728,84765.93,36,0.0815,2662.13,1,0.2968,0,17234.53,2483.31,Rent,Personal,0,Approved,No
10226,46,Male,Single,High School,Self-Employed,21,124496.03,10374.67,755,73563.59,48,0.0712,1765.67,0,0.1702,0,44781.61,8815.23,Rent,Education,0,Rejected,No
10227,52,Male,Single,Master,Salaried,13,197210.58,16434.22,686,114351.93,12,0.0974,10039.53,0,0.6109,0,61298.72,16017.6,Mortgage,Personal,0,Approved,No
10228,26,Female,Married,Bachelor,Self-Employed,5,54224.22,4518.69,591,43002.98,12,0.1334,3847.77,0,0.8515,2,573.6,2495.51,Own,Personal,0,Defaulted,Yes
10229,52,Female,Single,High School,Salaried,22,54080.21,4506.68,722,128037.52,48,0.1029,3265.22,1,0.7525,2,16091.44,4882.76,Mortgage,Home,0,Approved,No
10230,24,Male,Single,High School,Self-Employed,0,67675.84,5639.65,602,22654.73,36,0.1467,781.68,1,0.1754,1,13190.87,3233.85,Mortgage,Personal,1,Approved,No
10231,31,Male,Married,Master,Salaried,3,156722.52,13060.21,590,408830.3,12,0.1599,37091.59,0,1.5,4,34984.64,6774.19,Rent,Home,0,Defaulted,Yes
10232,37,Female,Married,Master,Salaried,6,98484.91,8207.08,686,428265.11,36,0.1055,13929.76,0,1.5,2,7179.92,2585.37,Rent,Home,0,Approved,No
10233,58,Male,Single,Bachelor,Unemployed,0,5492.87,457.74,673,14018.1,24,0.1017,647.96,0,1.2959,2,6510.03,2527.73,Rent,Home,0,Defaulted,Yes
10234,44,Male,Married,Bachelor,Self-Employed,20,112833.38,9402.78,765,211836.81,60,0.0777,4272.01,1,0.4729,0,8207.18,4441.92,Own,Home,0,Approved,No
10235,25,Female,Married,High School,Self-Employed,0,31348.42,2612.37,623,86451.09,36,0.1571,3027.0,0,1.1587,2,6609.46,3672.07,Rent,Home,0,Defaulted,Yes
10236,54,Female,Married,Bachelor,Salaried,19,164341.4,13695.12,647,89767.06,48,0.1427,2465.19,4,0.2877,3,0.0,905.71,Rent,Personal,0,Approved,No
10237,26,Male,Single,High School,Salaried,0,43504.3,3625.36,607,25854.47,48,0.1409,707.68,0,0.1952,0,3282.97,2674.73,Rent,Auto,0,Approved,No
10238,42,Male,Married,Bachelor,Salaried,7,128277.81,10689.82,769,128216.2,48,0.0531,2970.77,0,0.2779,2,54449.6,23763.84,Own,Auto,0,Approved,No
10239,31,Male,Married,High School,Salaried,10,96496.35,8041.36,622,280786.15,48,0.1454,7749.17,1,0.9933,2,12371.62,6698.2,Rent,Home,0,Defaulted,Yes
10240,68,Male,Married,Bachelor,Self-Employed,6,131389.79,10949.15,672,664153.69,48,0.0935,16638.09,1,1.5,0,44365.98,18950.47,Rent,Home,0,Approved,No
10241,36,Female,Single,Bachelor,Self-Employed,4,114660.96,9555.08,680,72874.5,36,0.1034,2363.11,1,0.2693,1,37926.64,9989.8,Own,Business,0,Approved,No
10242,53,Male,Single,Bachelor,Unemployed,0,9889.11,824.09,476,8694.26,48,0.202,265.5,4,1.5,0,5349.57,2979.82,Rent,Auto,0,Defaulted,Yes
10243,29,Female,Married,High School,Salaried,0,47474.4,3956.2,673,69221.81,24,0.1187,3254.31,0,0.8226,0,18446.9,9616.81,Mortgage,Business,0,Approved,No
10244,26,Female,Single,Bachelor,Salaried,3,44263.59,3688.63,621,31043.01,48,0.1427,852.51,0,0.2311,0,0.0,1249.33,Mortgage,Auto,0,Approved,No
10245,36,Male,Married,Master,Self-Employed,4,70999.26,5916.6,677,13111.63,36,0.1116,430.25,0,0.0727,1,19.08,1358.38,Own,Personal,0,Approved,No
10246,49,Male,Divorced,Bachelor,Self-Employed,14,120612.42,10051.04,769,96465.04,48,0.0701,2310.42,2,0.2625,1,47923.01,7163.19,Own,Personal,0,Approved,No
10247,23,Female,Married,Bachelor,Unemployed,0,5600.26,466.69,539,3000.0,48,0.2001,91.31,0,0.1826,3,6808.36,4488.46,Mortgage,Personal,2,Defaulted,Yes
10248,40,Female,Married,Bachelor,Self-Employed,7,127591.85,10632.65,653,377950.26,12,0.1408,33949.29,1,1.5,1,22364.26,5551.8,Mortgage,Home,0,Defaulted,Yes
10249,56,Female,Single,Bachelor,Unemployed,0,7631.4,635.95,543,17100.04,48,0.1912,512.38,0,0.8057,0,6200.08,3985.67,Rent,Business,1,Defaulted,Yes
10250,39,Male,Divorced,Bachelor,Salaried,11,64674.03,5389.5,589,50523.2,48,0.1476,1399.96,2,0.3976,0,0.0,215.9,Rent,Personal,0,Approved,No
10251,46,Female,Married,PhD,Self-Employed,4,141887.01,11823.92,633,37245.11,36,0.1301,1255.11,0,0.1062,3,36612.18,11711.88,Mortgage,Personal,0,Rejected,No
10252,23,Female,Married,High School,Salaried,0,66098.15,5508.18,699,250090.94,36,0.0803,7840.4,0,1.4234,1,21191.3,5150.06,Mortgage,Home,0,Defaulted,Yes
10253,39,Female,Married,High School,Self-Employed,13,103594.17,8632.85,495,30036.32,24,0.2129,1547.72,1,0.1951,2,0.0,1500.12,Mortgage,Auto,1,Defaulted,Yes
10254,40,Male,Married,Bachelor,Salaried,3,55948.81,4662.4,654,27977.56,60,0.1371,646.79,0,0.1387,0,19276.98,10389.36,Rent,Auto,1,Approved,No
10255,52,Female,Married,Master,Salaried,26,122461.15,10205.1,739,103756.08,12,0.1186,9211.81,0,0.9027,1,0.0,1673.08,Own,Auto,0,Approved,No
10256,27,Female,Single,PhD,Salaried,6,137483.54,11456.96,762,87119.72,36,0.0693,2687.22,2,0.2796,0,63755.12,8431.42,Rent,Personal,1,Approved,No
10257,61,Male,Married,Bachelor,Salaried,19,74648.04,6220.67,725,107216.3,36,0.0851,3385.05,3,0.6813,0,35508.35,5383.35,Own,Business,0,Approved,No
10258,53,Male,Married,Bachelor,Salaried,21,169237.61,14103.13,703,69613.07,48,0.0982,1759.56,1,0.1432,2,56802.29,10100.57,Rent,Personal,0,Approved,No
10259,60,Male,Single,Bachelor,Salaried,35,170555.88,14212.99,766,42394.8,36,0.0735,1315.82,0,0.0926,1,29167.78,13707.37,Rent,Education,0,Approved,No
10260,59,Male,Married,Bachelor,Salaried,29,113112.09,9426.01,759,71196.96,36,0.067,2188.6,1,0.2679,0,7190.29,2355.46,Own,Personal,0,Approved,No
10261,38,Male,Single,Bachelor,Salaried,0,45185.17,3765.43,594,53960.05,24,0.1321,2570.68,1,0.7833,2,7309.4,3758.38,Mortgage,Business,0,Approved,No
10262,60,Female,Married,Master,Salaried,27,296889.23,24740.77,572,86881.72,36,0.1804,3142.73,1,0.1398,1,0.0,2298.53,Mortgage,Auto,1,Defaulted,Yes
10263,21,Male,Single,Bachelor,Salaried,0,40729.49,3394.12,543,91371.93,36,0.2271,3523.19,2,1.2209,0,17460.24,7742.57,Own,Home,0,Defaulted,Yes
10264,31,Male,Single,Bachelor,Salaried,5,53809.06,4484.09,539,161259.86,36,0.1815,5842.07,0,1.3028,3,24056.19,4562.63,Rent,Home,2,Defaulted,Yes
10265,48,Female,Married,Bachelor,Salaried,7,70486.68,5873.89,641,14509.13,36,0.1389,495.11,3,0.2256,0,2394.33,1931.73,Rent,Education,1,Approved,No
10266,45,Male,Divorced,Bachelor,Salaried,3,49952.31,4162.69,735,179908.22,48,0.0936,4507.84,2,1.2386,2,26680.47,7556.1,Mortgage,Home,0,Rejected,No
10267,43,Male,Married,Bachelor,Salaried,13,130448.4,10870.7,735,23574.16,36,0.1152,777.61,2,0.1267,2,16770.44,4154.02,Rent,Education,0,Approved,No
10268,51,Female,Single,Bachelor,Student,0,7182.19,598.52,709,4172.58,24,0.118,196.03,0,0.3275,0,2689.09,2520.16,Mortgage,Auto,0,Approved,No
10269,50,Female,Married,High School,Salaried,1,50956.36,4246.36,793,176961.04,48,0.0734,4265.52,1,1.0678,1,17264.39,7194.69,Rent,Home,0,Approved,No
10270,62,Female,Single,High School,Unemployed,0,10602.43,883.54,535,48597.07,48,0.2102,1505.36,0,1.5,0,8310.58,3349.87,Mortgage,Home,1,Defaulted,Yes
10271,55,Female,Single,Bachelor,Salaried,18,170895.59,14241.3,542,710467.72,36,0.2245,27298.76,1,1.5,0,14557.84,4988.23,Mortgage,Home,1,Defaulted,Yes
10272,27,Male,Single,Master,Salaried,5,77549.27,6462.44,594,25800.19,24,0.1486,1249.25,1,0.2144,2,36678.13,10745.09,Mortgage,Personal,1,Approved,No
10273,36,Female,Single,Bachelor,Salaried,6,54752.01,4562.67,740,10161.16,48,0.0965,256.01,0,0.0561,0,12710.2,3618.96,Mortgage,Education,0,Approved,No
10274,46,Male,Married,Bachelor,Salaried,8,115260.88,9605.07,621,267420.54,48,0.1566,7532.29,1,0.8052,0,0.0,2329.87,Own,Home,0,Approved,No
10275,68,Female,Married,Bachelor,Salaried,32,121462.19,10121.85,708,407854.17,48,0.0885,10120.44,2,1.0355,1,10469.56,5337.96,Rent,Home,0,Approved,No
10276,69,Male,Single,High School,Self-Employed,23,123019.43,10251.62,517,270592.56,36,0.2247,10399.96,2,1.0734,1,41274.76,20992.06,Mortgage,Business,2,Defaulted,Yes
10277,22,Female,Married,PhD,Unemployed,0,6344.89,528.74,652,22400.03,60,0.1315,511.39,1,1.4693,2,5157.55,2106.16,Own,Home,0,Defaulted,Yes
10278,21,Female,Single,Master,Student,0,6545.2,545.43,675,4630.5,24,0.0901,211.56,1,0.6324,2,4762.31,3191.55,Own,Business,1,Defaulted,Yes
10279,68,Female,Divorced,High School,Self-Employed,41,194596.54,16216.38,692,156878.96,48,0.1101,4055.38,1,0.263,2,47132.48,10773.2,Rent,Personal,0,Approved,No
10280,32,Male,Married,Bachelor,Salaried,10,58339.49,4861.62,602,69043.94,36,0.1571,2417.51,1,0.5672,2,5452.63,2538.16,Mortgage,Business,0,Approved,No
10281,25,Male,Single,Bachelor,Salaried,4,54313.6,4526.13,746,142510.47,48,0.0607,3351.44,1,0.7753,0,17432.91,9948.26,Mortgage,Home,0,Approved,No
10282,57,Female,Divorced,PhD,Unemployed,0,10120.37,843.36,600,6729.88,24,0.1569,328.52,0,0.3895,1,4404.63,3865.53,Own,Personal,0,Approved,No
10283,52,Female,Single,Bachelor,Self-Employed,11,102890.0,8574.17,721,101890.74,12,0.1177,9041.91,0,1.0546,0,35729.45,8030.82,Mortgage,Auto,1,Approved,No
10284,29,Male,Married,High School,Salaried,0,71902.59,5991.88,616,55468.72,36,0.1284,1864.69,0,0.3112,4,11430.62,6040.9,Mortgage,Business,0,Approved,No
10285,61,Female,Single,Bachelor,Self-Employed,20,82753.51,6896.13,714,260597.64,36,0.1098,8529.16,0,1.2368,1,41619.01,6114.51,Mortgage,Home,0,Approved,No
10286,55,Female,Married,Master,Salaried,23,126140.87,10511.74,721,30868.08,36,0.1072,1006.49,1,0.1082,4,14085.49,7682.41,Own,Auto,0,Approved,No
10287,39,Male,Married,High School,Salaried,5,30109.47,2509.12,677,100885.76,24,0.1195,4746.69,0,1.5,2,3880.43,3235.48,Rent,Home,1,Defaulted,Yes
10288,68,Female,Single,Bachelor,Unemployed,0,4171.16,347.6,601,14112.29,36,0.148,487.83,1,1.5,2,5090.82,3343.79,Mortgage,Home,0,Defaulted,Yes
10289,36,Female,Single,High School,Self-Employed,11,83322.76,6943.56,625,187388.8,36,0.1468,6466.57,1,0.9787,1,26722.1,7324.55,Mortgage,Home,0,Defaulted,Yes
10290,23,Male,Married,Master,Unemployed,0,9233.3,769.44,364,4737.21,60,0.1813,120.63,1,0.3213,1,4135.22,2531.24,Own,Education,0,Defaulted,Yes
10291,40,Male,Single,High School,Unemployed,0,6299.39,524.95,608,18466.22,60,0.135,424.9,0,0.8094,1,5065.2,3335.88,Mortgage,Home,0,Defaulted,Yes
10292,44,Female,Single,Master,Salaried,8,99971.29,8330.94,649,142552.61,36,0.1415,4882.5,1,0.6091,0,8976.87,3786.81,Mortgage,Business,1,Defaulted,Yes
10293,53,Female,Married,Bachelor,Salaried,3,102171.7,8514.31,702,55301.4,36,0.0936,1767.85,0,0.2076,3,0.0,823.97,Rent,Education,0,Approved,No
10294,44,Male,Married,Bachelor,Salaried,5,60534.88,5044.57,579,26794.73,60,0.1755,673.87,0,0.1336,2,0.0,274.91,Own,Personal,0,Approved,No
10295,31,Female,Single,PhD,Unemployed,0,9670.86,805.91,536,4440.23,12,0.2226,416.14,1,0.9568,2,5100.01,2104.31,Rent,Personal,0,Defaulted,Yes
10296,69,Female,Single,PhD,Salaried,2,173689.61,14474.13,619,95632.71,36,0.1216,3183.69,0,0.22,1,80577.92,16984.18,Rent,Personal,0,Approved,No
10297,28,Female,Married,Bachelor,Self-Employed,1,73403.78,6116.98,719,70383.64,36,0.0962,2258.55,3,0.5094,0,16250.61,7201.81,Mortgage,Education,0,Approved,No
10298,56,Male,Single,High School,Salaried,24,67973.53,5664.46,712,302192.58,36,0.0977,9718.31,0,1.5,2,15618.01,6129.34,Mortgage,Home,0,Defaulted,Yes
10299,58,Female,Married,Bachelor,Self-Employed,26,172870.71,14405.89,744,81920.16,36,0.0573,2482.16,1,0.1864,0,67792.89,13159.79,Rent,Education,0,Approved,No
10300,60,Male,Divorced,Bachelor,Salaried,17,170535.26,14211.27,609,610501.9,36,0.1254,20435.22,1,1.4515,3,76072.42,16233.23,Rent,Home,1,Defaulted,Yes
10301,40,Male,Married,Bachelor,Salaried,4,89567.14,7463.93,704,249862.81,36,0.1046,8116.44,0,1.0874,2,1794.48,2849.92,Rent,Home,0,Approved,No
10302,55,Male,Single,Bachelor,Salaried,23,138393.78,11532.82,669,212325.49,48,0.1434,5838.39,1,0.5315,0,0.0,1838.85,Rent,Business,0,Approved,No
10303,68,Male,Single,High School,Salaried,31,165673.08,13806.09,750,65146.19,24,0.0593,2885.26,2,0.2264,1,46345.93,21316.06,Rent,Auto,0,Approved,No
10304,45,Female,Single,Bachelor,Salaried,20,140052.45,11671.04,584,24183.25,36,0.1696,861.72,1,0.09,2,31852.97,14004.29,Mortgage,Personal,0,Approved,No
